"id","race_id","qualifier_id","name","year","age","athlete_id","final_time","cycle_time","run_time","swim_time","high_temp","low_temp","high_humidity","low_humidity","starting_elevation","gross_elevation_gain"
12984,5008,7504,"Ironman Florida",2008,35,10996,45161,20674,18761,4942,73.00,49.00,79.00,38.00,15.00,1335.00
12985,5008,7504,"Ironman Florida",2008,35,10997,45173,20656,18994,4884,73.00,49.00,79.00,38.00,15.00,1335.00
12987,5008,7504,"Ironman Florida",2008,45,10999,45173,22599,15314,6261,73.00,49.00,79.00,38.00,15.00,1335.00
12986,5008,7504,"Ironman Florida",2008,45,11000,45191,21950,17165,4801,73.00,49.00,79.00,38.00,15.00,1335.00
12988,5008,7504,"Ironman Florida",2008,50,11001,45188,20864,17779,5243,73.00,49.00,79.00,38.00,15.00,1335.00
12991,5008,7504,"Ironman Florida",2008,35,11004,45198,20927,19005,4643,73.00,49.00,79.00,38.00,15.00,1335.00
12992,5008,7504,"Ironman Florida",2008,50,11005,45203,21311,17692,5030,73.00,49.00,79.00,38.00,15.00,1335.00
12994,5008,7504,"Ironman Florida",2008,45,11006,45226,22034,18003,4107,73.00,49.00,79.00,38.00,15.00,1335.00
12993,5008,7504,"Ironman Florida",2008,35,11007,45228,19648,19511,4761,73.00,49.00,79.00,38.00,15.00,1335.00
12996,5008,7504,"Ironman Florida",2008,35,11009,45230,20672,18358,5422,73.00,49.00,79.00,38.00,15.00,1335.00
12998,5008,7504,"Ironman Florida",2008,50,11010,45239,22321,16824,4873,73.00,49.00,79.00,38.00,15.00,1335.00
12997,5008,7504,"Ironman Florida",2008,40,11011,45248,22812,16139,5322,73.00,49.00,79.00,38.00,15.00,1335.00
13000,5008,7504,"Ironman Florida",2008,40,11012,45254,19346,19915,4560,73.00,49.00,79.00,38.00,15.00,1335.00
12999,5008,7504,"Ironman Florida",2008,50,11013,45253,21336,18081,4683,73.00,49.00,79.00,38.00,15.00,1335.00
13002,5008,7504,"Ironman Florida",2008,50,11014,45264,21235,17119,4946,73.00,49.00,79.00,38.00,15.00,1335.00
13001,5008,7504,"Ironman Florida",2008,35,11015,45264,21219,18661,4456,73.00,49.00,79.00,38.00,15.00,1335.00
13004,5008,7504,"Ironman Florida",2008,30,11017,45282,20695,18579,5397,73.00,49.00,79.00,38.00,15.00,1335.00
13005,5008,7504,"Ironman Florida",2008,45,11018,45290,23076,15636,5778,73.00,49.00,79.00,38.00,15.00,1335.00
13008,5008,7504,"Ironman Florida",2008,30,11019,45307,23205,15484,5412,73.00,49.00,79.00,38.00,15.00,1335.00
13006,5008,7504,"Ironman Florida",2008,25,11020,45307,21720,17208,5073,73.00,49.00,79.00,38.00,15.00,1335.00
18673,5009,7504,"Ironman Florida",2002,35,11021,39350,18235,16606,4202,75.00,57.00,100.00,78.00,21.00,1335.00
13007,5008,7504,"Ironman Florida",2008,40,11021,45150,21544,19080,4029,73.00,49.00,79.00,38.00,15.00,1335.00
18876,5011,7504,"Ironman Florida",2001,35,11021,37900,18648,14969,3910,84.00,62.00,94.00,48.00,22.00,1335.00
13010,5008,7504,"Ironman Florida",2008,35,11022,45158,19992,20702,3907,73.00,49.00,79.00,38.00,15.00,1335.00
13009,5008,7504,"Ironman Florida",2008,30,11023,45311,20907,18738,4920,73.00,49.00,79.00,38.00,15.00,1335.00
13011,5008,7504,"Ironman Florida",2008,40,11024,45324,20653,19567,4597,73.00,49.00,79.00,38.00,15.00,1335.00
13015,5008,7504,"Ironman Florida",2008,35,11026,45338,20694,19258,4250,73.00,49.00,79.00,38.00,15.00,1335.00
13014,5008,7504,"Ironman Florida",2008,30,11027,45353,20054,19944,4643,73.00,49.00,79.00,38.00,15.00,1335.00
13013,5008,7504,"Ironman Florida",2008,18,11028,45342,23560,16593,4421,73.00,49.00,79.00,38.00,15.00,1335.00
13017,5008,7504,"Ironman Florida",2008,55,11029,45361,21796,17569,4917,73.00,49.00,79.00,38.00,15.00,1335.00
13016,5008,7504,"Ironman Florida",2008,30,11030,45363,22310,17352,4551,73.00,49.00,79.00,38.00,15.00,1335.00
13020,5008,7504,"Ironman Florida",2008,25,11032,45381,23793,16062,4688,73.00,49.00,79.00,38.00,15.00,1335.00
13021,5008,7504,"Ironman Florida",2008,35,11033,45435,20357,19906,4440,73.00,49.00,79.00,38.00,15.00,1335.00
13019,5008,7504,"Ironman Florida",2008,40,11034,45417,20713,19415,4569,73.00,49.00,79.00,38.00,15.00,1335.00
13027,5008,7504,"Ironman Florida",2008,40,11036,45424,20679,18468,4948,73.00,49.00,79.00,38.00,15.00,1335.00
13024,5008,7504,"Ironman Florida",2008,40,11037,45430,20246,19579,4722,73.00,49.00,79.00,38.00,15.00,1335.00
13026,5008,7504,"Ironman Florida",2008,40,11038,45451,21795,17614,5074,73.00,49.00,79.00,38.00,15.00,1335.00
13023,5008,7504,"Ironman Florida",2008,45,11039,45467,20881,19393,4011,73.00,49.00,79.00,38.00,15.00,1335.00
13028,5008,7504,"Ironman Florida",2008,45,11041,45506,21799,18099,4798,73.00,49.00,79.00,38.00,15.00,1335.00
13029,5008,7504,"Ironman Florida",2008,35,11042,45495,21026,18737,5109,73.00,49.00,79.00,38.00,15.00,1335.00
13030,5008,7504,"Ironman Florida",2008,40,11043,45503,21185,18187,5123,73.00,49.00,79.00,38.00,15.00,1335.00
13033,5008,7504,"Ironman Florida",2008,35,11045,45511,21966,16981,5290,73.00,49.00,79.00,38.00,15.00,1335.00
13032,5008,7504,"Ironman Florida",2008,30,11046,45509,21828,18145,4705,73.00,49.00,79.00,38.00,15.00,1335.00
13034,5008,7504,"Ironman Florida",2008,40,11047,45534,22783,17132,4604,73.00,49.00,79.00,38.00,15.00,1335.00
13036,5008,7504,"Ironman Florida",2008,35,11049,45555,21173,18976,4589,73.00,49.00,79.00,38.00,15.00,1335.00
13039,5008,7504,"Ironman Florida",2008,25,11051,45551,22147,17507,5029,73.00,49.00,79.00,38.00,15.00,1335.00
18948,5011,7504,"Ironman Florida",2001,55,11052,44073,22062,16795,4356,84.00,62.00,94.00,48.00,22.00,1335.00
13040,5008,7504,"Ironman Florida",2008,60,11052,45575,21888,18606,4419,73.00,49.00,79.00,38.00,15.00,1335.00
13037,5008,7504,"Ironman Florida",2008,40,11053,45570,20755,18791,4829,73.00,49.00,79.00,38.00,15.00,1335.00
13041,5008,7504,"Ironman Florida",2008,45,11054,45618,20050,20851,4158,73.00,49.00,79.00,38.00,15.00,1335.00
13042,5008,7504,"Ironman Florida",2008,30,11055,45650,20658,19480,4668,73.00,49.00,79.00,38.00,15.00,1335.00
13045,5008,7504,"Ironman Florida",2008,25,11056,45622,19390,20649,4537,73.00,49.00,79.00,38.00,15.00,1335.00
13043,5008,7504,"Ironman Florida",2008,50,11057,45654,21596,17988,4744,73.00,49.00,79.00,38.00,15.00,1335.00
13048,5008,7504,"Ironman Florida",2008,35,11058,45629,23530,16743,4177,73.00,49.00,79.00,38.00,15.00,1335.00
13046,5008,7504,"Ironman Florida",2008,45,11059,45643,21590,17879,5168,73.00,49.00,79.00,38.00,15.00,1335.00
13047,5008,7504,"Ironman Florida",2008,30,11060,45679,22390,18482,3705,73.00,49.00,79.00,38.00,15.00,1335.00
13049,5008,7504,"Ironman Florida",2008,30,11063,45669,22406,17433,4852,73.00,49.00,79.00,38.00,15.00,1335.00
13050,5008,7504,"Ironman Florida",2008,50,11064,45702,21965,17318,5510,73.00,49.00,79.00,38.00,15.00,1335.00
13052,5008,7504,"Ironman Florida",2008,35,11065,45722,22164,18390,4389,73.00,49.00,79.00,38.00,15.00,1335.00
13054,5008,7504,"Ironman Florida",2008,35,11066,45714,21864,18542,4033,73.00,49.00,79.00,38.00,15.00,1335.00
13053,5008,7504,"Ironman Florida",2008,40,11067,45735,23098,16533,4311,73.00,49.00,79.00,38.00,15.00,1335.00
13056,5008,7504,"Ironman Florida",2008,30,11069,45762,22587,17073,5210,73.00,49.00,79.00,38.00,15.00,1335.00
13057,5008,7504,"Ironman Florida",2008,35,11070,45757,21679,19202,4099,73.00,49.00,79.00,38.00,15.00,1335.00
13058,5008,7504,"Ironman Florida",2008,30,11071,45785,23426,17346,4075,73.00,49.00,79.00,38.00,15.00,1335.00
13060,5008,7504,"Ironman Florida",2008,40,11072,45754,21306,19209,4515,73.00,49.00,79.00,38.00,15.00,1335.00
17995,5006,7504,"Ironman Florida",2005,32,11073,50669,20636,24371,4990,77.00,71.00,88.00,61.00,18.00,1335.00
13059,5008,7504,"Ironman Florida",2008,35,11073,45772,20167,19615,5134,73.00,49.00,79.00,38.00,15.00,1335.00
18305,5007,7504,"Ironman Florida",2004,30,11073,45588,20509,19132,5198,73.00,59.00,51.00,31.00,19.00,1335.00
18381,5007,7504,"Ironman Florida",2004,25,11074,49248,18331,26960,209700,73.00,59.00,51.00,31.00,19.00,1335.00
13061,5008,7504,"Ironman Florida",2008,30,11074,45812,22045,19301,3647,73.00,49.00,79.00,38.00,15.00,1335.00
18647,5009,7504,"Ironman Florida",2002,25,11074,36319,18685,13395,3778,75.00,57.00,100.00,78.00,21.00,1335.00
13063,5008,7504,"Ironman Florida",2008,40,11076,45823,21699,18760,4225,73.00,49.00,79.00,38.00,15.00,1335.00
13065,5008,7504,"Ironman Florida",2008,45,11077,45832,19999,20102,5042,73.00,49.00,79.00,38.00,15.00,1335.00
13068,5008,7504,"Ironman Florida",2008,40,11078,45828,24713,16499,3836,73.00,49.00,79.00,38.00,15.00,1335.00
13067,5008,7504,"Ironman Florida",2008,35,11080,45841,18783,22685,3664,73.00,49.00,79.00,38.00,15.00,1335.00
13064,5008,7504,"Ironman Florida",2008,30,11081,45852,22429,17525,4709,73.00,49.00,79.00,38.00,15.00,1335.00
13070,5008,7504,"Ironman Florida",2008,30,11082,45856,22449,17528,4663,73.00,49.00,79.00,38.00,15.00,1335.00
13069,5008,7504,"Ironman Florida",2008,40,11083,45872,21374,19237,4294,73.00,49.00,79.00,38.00,15.00,1335.00
13073,5008,7504,"Ironman Florida",2008,40,11086,45902,23174,16750,4634,73.00,49.00,79.00,38.00,15.00,1335.00
13075,5008,7504,"Ironman Florida",2008,50,11087,45920,20582,19920,4435,73.00,49.00,79.00,38.00,15.00,1335.00
13074,5008,7504,"Ironman Florida",2008,40,11088,45924,20150,20509,4584,73.00,49.00,79.00,38.00,15.00,1335.00
18942,5011,7504,"Ironman Florida",2001,50,11089,43489,21746,16688,4210,84.00,62.00,94.00,48.00,22.00,1335.00
13079,5008,7504,"Ironman Florida",2008,55,11089,45927,21792,18423,4349,73.00,49.00,79.00,38.00,15.00,1335.00
13082,5008,7504,"Ironman Florida",2008,45,11090,45929,20264,19780,4785,73.00,49.00,79.00,38.00,15.00,1335.00
13081,5008,7504,"Ironman Florida",2008,40,11091,45931,21715,18433,5067,73.00,49.00,79.00,38.00,15.00,1335.00
13076,5008,7504,"Ironman Florida",2008,30,11092,45934,22282,18004,4729,73.00,49.00,79.00,38.00,15.00,1335.00
13078,5008,7504,"Ironman Florida",2008,40,11093,45932,21953,18447,4575,73.00,49.00,79.00,38.00,15.00,1335.00
13077,5008,7504,"Ironman Florida",2008,40,11094,45944,21531,17643,5181,73.00,49.00,79.00,38.00,15.00,1335.00
13083,5008,7504,"Ironman Florida",2008,40,11096,45948,22160,18632,4453,73.00,49.00,79.00,38.00,15.00,1335.00
18817,5009,7504,"Ironman Florida",2002,30,11097,52130,25138,20906,4787,75.00,57.00,100.00,78.00,21.00,1335.00
13084,5008,7504,"Ironman Florida",2008,35,11097,45957,20803,19629,4228,73.00,49.00,79.00,38.00,15.00,1335.00
13088,5008,7504,"Ironman Florida",2008,35,11098,45970,22667,17776,4551,73.00,49.00,79.00,38.00,15.00,1335.00
13086,5008,7504,"Ironman Florida",2008,45,11099,46033,20055,21073,4035,73.00,49.00,79.00,38.00,15.00,1335.00
13085,5008,7504,"Ironman Florida",2008,40,11100,46038,21099,19105,5152,73.00,49.00,79.00,38.00,15.00,1335.00
13089,5008,7504,"Ironman Florida",2008,30,11101,46032,23069,17270,4816,73.00,49.00,79.00,38.00,15.00,1335.00
13091,5008,7504,"Ironman Florida",2008,40,11103,46041,21289,18557,5165,73.00,49.00,79.00,38.00,15.00,1335.00
13087,5008,7504,"Ironman Florida",2008,35,11104,46044,22488,16576,6349,73.00,49.00,79.00,38.00,15.00,1335.00
13092,5008,7504,"Ironman Florida",2008,50,11105,46059,20474,20469,4280,73.00,49.00,79.00,38.00,15.00,1335.00
17875,5006,7504,"Ironman Florida",2005,48,11105,43247,19713,18473,4101,77.00,71.00,88.00,61.00,18.00,1335.00
13094,5008,7504,"Ironman Florida",2008,30,11106,46055,22769,17252,4968,73.00,49.00,79.00,38.00,15.00,1335.00
13093,5008,7504,"Ironman Florida",2008,40,11107,46074,20309,20539,4374,73.00,49.00,79.00,38.00,15.00,1335.00
13095,5008,7504,"Ironman Florida",2008,50,11108,46076,19961,21470,3935,73.00,49.00,79.00,38.00,15.00,1335.00
18220,5007,7504,"Ironman Florida",2004,50,11108,41905,19476,17907,3768,73.00,59.00,51.00,31.00,19.00,1335.00
13098,5008,7504,"Ironman Florida",2008,30,11110,46087,22669,17536,4535,73.00,49.00,79.00,38.00,15.00,1335.00
13097,5008,7504,"Ironman Florida",2008,35,11111,46090,20510,20411,4412,73.00,49.00,79.00,38.00,15.00,1335.00
13100,5008,7504,"Ironman Florida",2008,40,11112,46095,21974,18084,4347,73.00,49.00,79.00,38.00,15.00,1335.00
13099,5008,7504,"Ironman Florida",2008,35,11113,46111,21236,19313,4561,73.00,49.00,79.00,38.00,15.00,1335.00
13101,5008,7504,"Ironman Florida",2008,45,11114,46144,18879,22103,4139,73.00,49.00,79.00,38.00,15.00,1335.00
13103,5008,7504,"Ironman Florida",2008,40,11115,46121,22726,17520,5039,73.00,49.00,79.00,38.00,15.00,1335.00
13102,5008,7504,"Ironman Florida",2008,40,11116,46156,22648,17270,5350,73.00,49.00,79.00,38.00,15.00,1335.00
13105,5008,7504,"Ironman Florida",2008,35,11118,46127,24458,16467,3928,73.00,49.00,79.00,38.00,15.00,1335.00
18376,5007,7504,"Ironman Florida",2004,30,11119,49030,22841,20220,4519,73.00,59.00,51.00,31.00,19.00,1335.00
13106,5008,7504,"Ironman Florida",2008,35,11119,46163,20570,19949,4363,73.00,49.00,79.00,38.00,15.00,1335.00
13107,5008,7504,"Ironman Florida",2008,25,11120,46170,22588,18753,3848,73.00,49.00,79.00,38.00,15.00,1335.00
13108,5008,7504,"Ironman Florida",2008,35,11121,46173,21467,18920,4622,73.00,49.00,79.00,38.00,15.00,1335.00
13111,5008,7504,"Ironman Florida",2008,50,11123,46186,21419,19390,4588,73.00,49.00,79.00,38.00,15.00,1335.00
13113,5008,7504,"Ironman Florida",2008,30,11126,46193,20998,20076,4541,73.00,49.00,79.00,38.00,15.00,1335.00
13117,5008,7504,"Ironman Florida",2008,45,11128,46199,20365,20145,4394,73.00,49.00,79.00,38.00,15.00,1335.00
13115,5008,7504,"Ironman Florida",2008,25,11129,46204,21951,18939,4545,73.00,49.00,79.00,38.00,15.00,1335.00
13116,5008,7504,"Ironman Florida",2008,35,11130,46244,21193,19668,4330,73.00,49.00,79.00,38.00,15.00,1335.00
13118,5008,7504,"Ironman Florida",2008,35,11131,46240,20232,20624,4133,73.00,49.00,79.00,38.00,15.00,1335.00
13120,5008,7504,"Ironman Florida",2008,55,11133,46249,22291,17943,5056,73.00,49.00,79.00,38.00,15.00,1335.00
13124,5008,7504,"Ironman Florida",2008,40,11137,46262,21364,18918,4939,73.00,49.00,79.00,38.00,15.00,1335.00
13127,5008,7504,"Ironman Florida",2008,30,11138,46279,23664,16882,4523,73.00,49.00,79.00,38.00,15.00,1335.00
13123,5008,7504,"Ironman Florida",2008,40,11139,46276,20015,20995,4319,73.00,49.00,79.00,38.00,15.00,1335.00
13128,5008,7504,"Ironman Florida",2008,35,11141,46285,23543,16804,5072,73.00,49.00,79.00,38.00,15.00,1335.00
13130,5008,7504,"Ironman Florida",2008,35,11142,46289,22909,17384,4976,73.00,49.00,79.00,38.00,15.00,1335.00
13132,5008,7504,"Ironman Florida",2008,40,11144,46326,22589,17792,4762,73.00,49.00,79.00,38.00,15.00,1335.00
13131,5008,7504,"Ironman Florida",2008,30,11145,46292,23529,17963,3798,73.00,49.00,79.00,38.00,15.00,1335.00
18235,5007,7504,"Ironman Florida",2004,45,11146,42523,19864,17315,4370,73.00,59.00,51.00,31.00,19.00,1335.00
13134,5008,7504,"Ironman Florida",2008,45,11146,46300,21124,18992,5012,73.00,49.00,79.00,38.00,15.00,1335.00
13135,5008,7504,"Ironman Florida",2008,40,11147,46311,23859,17878,3880,73.00,49.00,79.00,38.00,15.00,1335.00
13138,5008,7504,"Ironman Florida",2008,45,11151,46382,20319,20924,4222,73.00,49.00,79.00,38.00,15.00,1335.00
13140,5008,7504,"Ironman Florida",2008,35,11152,46382,20821,20505,4325,73.00,49.00,79.00,38.00,15.00,1335.00
13139,5008,7504,"Ironman Florida",2008,40,11153,46385,23707,16966,4910,73.00,49.00,79.00,38.00,15.00,1335.00
13141,5008,7504,"Ironman Florida",2008,45,11154,46422,21921,18371,5453,73.00,49.00,79.00,38.00,15.00,1335.00
13145,5008,7504,"Ironman Florida",2008,60,11155,46441,21247,18829,5531,73.00,49.00,79.00,38.00,15.00,1335.00
18326,5007,7504,"Ironman Florida",2004,55,11155,46460,23468,17257,5060,73.00,59.00,51.00,31.00,19.00,1335.00
13142,5008,7504,"Ironman Florida",2008,60,11156,46391,23239,16861,4942,73.00,49.00,79.00,38.00,15.00,1335.00
13144,5008,7504,"Ironman Florida",2008,55,11157,46433,22074,18243,5068,73.00,49.00,79.00,38.00,15.00,1335.00
13143,5008,7504,"Ironman Florida",2008,30,11158,46419,20870,19806,4912,73.00,49.00,79.00,38.00,15.00,1335.00
13149,5008,7504,"Ironman Florida",2008,45,11159,46458,20541,19110,5516,73.00,49.00,79.00,38.00,15.00,1335.00
13146,5008,7504,"Ironman Florida",2008,40,11160,46395,21045,18599,5231,73.00,49.00,79.00,38.00,15.00,1335.00
13150,5008,7504,"Ironman Florida",2008,45,11161,46451,21337,18653,5149,73.00,49.00,79.00,38.00,15.00,1335.00
13153,5008,7504,"Ironman Florida",2008,35,11163,46463,19961,19355,5472,73.00,49.00,79.00,38.00,15.00,1335.00
13147,5008,7504,"Ironman Florida",2008,25,11164,46454,20043,21323,4224,73.00,49.00,79.00,38.00,15.00,1335.00
13152,5008,7504,"Ironman Florida",2008,35,11165,46468,23129,16851,5530,73.00,49.00,79.00,38.00,15.00,1335.00
18719,5009,7504,"Ironman Florida",2002,40,11167,42642,22188,14967,5030,75.00,57.00,100.00,78.00,21.00,1335.00
17784,5006,7504,"Ironman Florida",2005,43,11167,36895,19269,13055,4178,77.00,71.00,88.00,61.00,18.00,1335.00
13156,5008,7504,"Ironman Florida",2008,45,11167,46487,22975,18331,4525,73.00,49.00,79.00,38.00,15.00,1335.00
18122,5007,7504,"Ironman Florida",2004,40,11167,38173,19492,13804,4157,73.00,59.00,51.00,31.00,19.00,1335.00
13154,5008,7504,"Ironman Florida",2008,25,11168,46490,22352,19280,4160,73.00,49.00,79.00,38.00,15.00,1335.00
13155,5008,7504,"Ironman Florida",2008,50,11169,46505,21257,19146,4988,73.00,49.00,79.00,38.00,15.00,1335.00
13158,5008,7504,"Ironman Florida",2008,18,11170,46495,23883,16527,4591,73.00,49.00,79.00,38.00,15.00,1335.00
13160,5008,7504,"Ironman Florida",2008,40,11172,46523,23468,17599,4532,73.00,49.00,79.00,38.00,15.00,1335.00
13159,5008,7504,"Ironman Florida",2008,35,11174,46530,23459,16488,5244,73.00,49.00,79.00,38.00,15.00,1335.00
18385,5007,7504,"Ironman Florida",2004,40,11175,49458,23553,20504,4410,73.00,59.00,51.00,31.00,19.00,1335.00
13164,5008,7504,"Ironman Florida",2008,45,11175,46517,22327,18708,4566,73.00,49.00,79.00,38.00,15.00,1335.00
13165,5008,7504,"Ironman Florida",2008,45,11176,46543,21672,19210,4789,73.00,49.00,79.00,38.00,15.00,1335.00
13161,5008,7504,"Ironman Florida",2008,50,11178,46550,22176,18275,5169,73.00,49.00,79.00,38.00,15.00,1335.00
13168,5008,7504,"Ironman Florida",2008,25,11180,46579,19413,21964,4430,73.00,49.00,79.00,38.00,15.00,1335.00
13169,5008,7504,"Ironman Florida",2008,30,11181,46581,21574,19063,5209,73.00,49.00,79.00,38.00,15.00,1335.00
13174,5008,7504,"Ironman Florida",2008,35,11184,46636,22320,18737,4534,73.00,49.00,79.00,38.00,15.00,1335.00
13171,5008,7504,"Ironman Florida",2008,40,11185,46619,22240,17963,5445,73.00,49.00,79.00,38.00,15.00,1335.00
13172,5008,7504,"Ironman Florida",2008,40,11187,46655,21538,19121,4707,73.00,49.00,79.00,38.00,15.00,1335.00
13177,5008,7504,"Ironman Florida",2008,45,11188,46661,20867,19585,5316,73.00,49.00,79.00,38.00,15.00,1335.00
13175,5008,7504,"Ironman Florida",2008,40,11189,46660,23081,17285,4565,73.00,49.00,79.00,38.00,15.00,1335.00
13180,5008,7504,"Ironman Florida",2008,40,11192,46697,21687,19025,4797,73.00,49.00,79.00,38.00,15.00,1335.00
13178,5008,7504,"Ironman Florida",2008,40,11193,46708,19950,22066,3918,73.00,49.00,79.00,38.00,15.00,1335.00
13183,5008,7504,"Ironman Florida",2008,60,11194,46738,21924,18625,4745,73.00,49.00,79.00,38.00,15.00,1335.00
13185,5008,7504,"Ironman Florida",2008,30,11196,46755,20977,18669,5718,73.00,49.00,79.00,38.00,15.00,1335.00
13184,5008,7504,"Ironman Florida",2008,45,11197,46744,22098,18517,4703,73.00,49.00,79.00,38.00,15.00,1335.00
13182,5008,7504,"Ironman Florida",2008,18,11198,46763,21414,19521,4983,73.00,49.00,79.00,38.00,15.00,1335.00
13186,5008,7504,"Ironman Florida",2008,25,11199,46788,22113,19137,4239,73.00,49.00,79.00,38.00,15.00,1335.00
17991,5006,7504,"Ironman Florida",2005,44,11200,49985,22673,21131,4616,77.00,71.00,88.00,61.00,18.00,1335.00
13187,5008,7504,"Ironman Florida",2008,45,11200,46778,22147,19195,4573,73.00,49.00,79.00,38.00,15.00,1335.00
18971,5011,7504,"Ironman Florida",2001,45,11201,46082,22277,18512,4389,84.00,62.00,94.00,48.00,22.00,1335.00
13190,5008,7504,"Ironman Florida",2008,50,11201,46794,21590,19416,4806,73.00,49.00,79.00,38.00,15.00,1335.00
13188,5008,7504,"Ironman Florida",2008,40,11202,46823,22763,19836,208380,73.00,49.00,79.00,38.00,15.00,1335.00
13189,5008,7504,"Ironman Florida",2008,40,11203,46874,22326,19364,4379,73.00,49.00,79.00,38.00,15.00,1335.00
13195,5008,7504,"Ironman Florida",2008,40,11206,46907,21220,19776,4855,73.00,49.00,79.00,38.00,15.00,1335.00
13196,5008,7504,"Ironman Florida",2008,35,11207,46960,22826,19961,205500,73.00,49.00,79.00,38.00,15.00,1335.00
13197,5008,7504,"Ironman Florida",2008,45,11209,47043,21883,20254,4156,73.00,49.00,79.00,38.00,15.00,1335.00
13199,5008,7504,"Ironman Florida",2008,25,11213,47078,19928,22479,198540,73.00,49.00,79.00,38.00,15.00,1335.00
13201,5008,7504,"Ironman Florida",2008,30,11214,47083,22583,18559,4864,73.00,49.00,79.00,38.00,15.00,1335.00
13203,5008,7504,"Ironman Florida",2008,45,11215,47093,22967,19063,4371,73.00,49.00,79.00,38.00,15.00,1335.00
17880,5006,7504,"Ironman Florida",2005,56,11217,43409,20213,18027,4313,77.00,71.00,88.00,61.00,18.00,1335.00
13202,5008,7504,"Ironman Florida",2008,55,11217,47101,22198,19036,4465,73.00,49.00,79.00,38.00,15.00,1335.00
13205,5008,7504,"Ironman Florida",2008,40,11218,47146,21333,20926,4122,73.00,49.00,79.00,38.00,15.00,1335.00
13207,5008,7504,"Ironman Florida",2008,30,11219,47122,21932,19814,4472,73.00,49.00,79.00,38.00,15.00,1335.00
13206,5008,7504,"Ironman Florida",2008,45,11220,47164,20755,20098,5102,73.00,49.00,79.00,38.00,15.00,1335.00
13209,5008,7504,"Ironman Florida",2008,35,11222,47210,20290,20565,5454,73.00,49.00,79.00,38.00,15.00,1335.00
13210,5008,7504,"Ironman Florida",2008,50,11223,47176,21229,19006,5920,73.00,49.00,79.00,38.00,15.00,1335.00
13213,5008,7504,"Ironman Florida",2008,40,11227,47306,21942,19300,4758,73.00,49.00,79.00,38.00,15.00,1335.00
13220,5008,7504,"Ironman Florida",2008,35,11232,47385,23128,18698,4680,73.00,49.00,79.00,38.00,15.00,1335.00
13219,5008,7504,"Ironman Florida",2008,30,11233,47389,25246,15985,4717,73.00,49.00,79.00,38.00,15.00,1335.00
13218,5008,7504,"Ironman Florida",2008,40,11234,47399,21931,19756,4519,73.00,49.00,79.00,38.00,15.00,1335.00
13224,5008,7504,"Ironman Florida",2008,40,11236,47416,21982,19351,4672,73.00,49.00,79.00,38.00,15.00,1335.00
13225,5008,7504,"Ironman Florida",2008,50,11237,47417,21870,18669,5565,73.00,49.00,79.00,38.00,15.00,1335.00
13222,5008,7504,"Ironman Florida",2008,40,11238,47417,22943,18894,4533,73.00,49.00,79.00,38.00,15.00,1335.00
18792,5009,7504,"Ironman Florida",2002,50,11239,48204,22323,19397,5703,75.00,57.00,100.00,78.00,21.00,1335.00
13226,5008,7504,"Ironman Florida",2008,55,11239,47454,21427,19530,5561,73.00,49.00,79.00,38.00,15.00,1335.00
19008,5011,7504,"Ironman Florida",2001,50,11239,50628,23494,20360,5826,84.00,62.00,94.00,48.00,22.00,1335.00
18428,5007,7504,"Ironman Florida",2004,55,11239,53379,24452,22362,5709,73.00,59.00,51.00,31.00,19.00,1335.00
13227,5008,7504,"Ironman Florida",2008,35,11240,47516,18663,24194,3849,73.00,49.00,79.00,38.00,15.00,1335.00
13229,5008,7504,"Ironman Florida",2008,30,11241,47481,20849,21754,3653,73.00,49.00,79.00,38.00,15.00,1335.00
13230,5008,7504,"Ironman Florida",2008,30,11242,47462,23498,17833,5112,73.00,49.00,79.00,38.00,15.00,1335.00
13231,5008,7504,"Ironman Florida",2008,50,11244,47490,23795,17867,4804,73.00,49.00,79.00,38.00,15.00,1335.00
13232,5008,7504,"Ironman Florida",2008,45,11245,47591,22634,19247,4821,73.00,49.00,79.00,38.00,15.00,1335.00
13233,5008,7504,"Ironman Florida",2008,40,11246,47635,22086,20578,4283,73.00,49.00,79.00,38.00,15.00,1335.00
13236,5008,7504,"Ironman Florida",2008,35,11247,47637,23115,18794,4595,73.00,49.00,79.00,38.00,15.00,1335.00
13235,5008,7504,"Ironman Florida",2008,35,11248,47642,24770,16506,4880,73.00,49.00,79.00,38.00,15.00,1335.00
13234,5008,7504,"Ironman Florida",2008,40,11250,47674,22522,19082,4738,73.00,49.00,79.00,38.00,15.00,1335.00
13238,5008,7504,"Ironman Florida",2008,18,11251,47670,23283,18897,4443,73.00,49.00,79.00,38.00,15.00,1335.00
13239,5008,7504,"Ironman Florida",2008,30,11253,47663,23087,18902,4718,73.00,49.00,79.00,38.00,15.00,1335.00
13241,5008,7504,"Ironman Florida",2008,40,11254,47677,22283,19966,4117,73.00,49.00,79.00,38.00,15.00,1335.00
18346,5007,7504,"Ironman Florida",2004,40,11257,47439,23411,16795,5385,73.00,59.00,51.00,31.00,19.00,1335.00
13244,5008,7504,"Ironman Florida",2008,45,11257,47764,22768,17721,6109,73.00,49.00,79.00,38.00,15.00,1335.00
17877,5006,7504,"Ironman Florida",2005,42,11257,43363,20846,15815,5664,77.00,71.00,88.00,61.00,18.00,1335.00
13245,5008,7504,"Ironman Florida",2008,35,11259,47740,24985,16725,5113,73.00,49.00,79.00,38.00,15.00,1335.00
